names,imag+zpve,u298,h298,g298,gap,dipX,dipY,dipZ,dipTotal,core,Tetrahedral_count,Unconnected_triangles_count,Triangles_with_1_shared_vertex_count,Triangles_with_2_shared_vertices_count
AuTM-137.xyz.1315736.hpc-mn1.out , 22.30      29.98      0.327800734708 ,-68.75275874,-68.39626632,-68.48270406,2.478924893,-4.0092,-1.561,-3.1926,13.618,1,0,0,0,0
AuTM-138.xyz.1315737.hpc-mn1.out , 9.24       12.50      0.396660105709 ,-76.72759268,-76.30324662,-76.38731574,2.370729909,0,-0.2738,8.4594,21.513,1,0,0,0,0
AuTM-139.xyz.1315738.hpc-mn1.out , 24.26      52.11      0.113364992592 ,-50.86232802,-50.73181774,-50.79265297,2.203730727,-12.2522,-9.3175,-15.8913,56.233,1,0,0,0,0
AuTM-140.xyz.1315739.hpc-mn1.out , 45.80      60.39      0.207336286102 ,-47.49657994,-47.27199352,-47.33300808,3.002421158,2.2228,0.3766,-3.6849,10.98,1,0,0,0,0
AuTM-141.xyz.1315740.hpc-mn1.out , 10.03      21.40      0.379725116908 ,-93.52407301,-93.11389169,-93.20333036,2.245879013,3.2066,2.7137,0.1416,10.683,1,0,0,0,0
AuTM-142.xyz.1315741.hpc-mn1.out , -11.89     4.88       0.337442393559 ,-66.41948551,-66.05568675,-66.13883277,2.497165612,-0.553,-2.6943,0.4389,7.079,1,0,0,0,0
AuTM-143.xyz.1315742.hpc-mn1.out , 15.21      20.23      0.125487242855 ,-32.03244743,-31.89421258,-31.94748757,2.924200695,-0.621,-2.2399,3.1011,9.851,1,0,0,0,0
AuTM-144.xyz.1315743.hpc-mn1.out , 8.02       10.18      0.622991895288 ,-119.6186711,-118.9505114,-119.0709652,2.451520199,8.6364,1.3966,7.4158,29.151,1,0,0,0,0
AuTM-145.xyz.1315744.hpc-mn1.out , -5.28      17.90      0.401588865658 ,-72.67935273,-72.24890362,-72.33756316,2.860562174,10.0788,27.0929,15.5162,83.389,1,0,0,0,0
AuTM-146.xyz.1315745.hpc-mn1.out , 18.05      21.99      0.194115309896 ,-71.1724317,-70.95622394,-71.02819732,2.209934346,-3.7766,-0.8138,-0.3217,9.853,1,0,0,0,0
AuTM-147.xyz.1315746.hpc-mn1.out , 23.92      51.05      0.160629159277 ,-48.73583622,-48.5575938,-48.61898608,2.210821696,-7.333,-7.2873,0,26.277,1,0,0,0,0
AuTM-148.xyz.1315747.hpc-mn1.out , 7.60       10.81      0.638747433879 ,-210.1452042,-209.4376669,-209.6044982,3.374032606,2.8287,-3.8738,2.2467,13.463,1,0,0,0,0
AuTM-149.xyz.1315748.hpc-mn1.out , 2.43       12.53      0.514780310063 ,-74.15000795,-73.60597917,-73.69460271,3.847032255,3.2824,0.6738,-1.6385,9.481,1,0,0,0,0
AuTM-150.xyz.1315749.hpc-mn1.out , 29.04      29.89      0.802748790824 ,-122.9022853,-122.0459049,-122.1788774,2.749593322,0,-0.0002,3.2988,8.385,1,0,0,0,0
AuTM-151.xyz.1315750.hpc-mn1.out , 17.67      22.75      0.477805528782 ,-83.12837381,-82.61692397,-82.71418309,2.481872147,-4.0636,-0.3985,-0.3999,10.428,1,0,0,0,0
AuTM-152.xyz.1315751.hpc-mn1.out , 10.54      16.90      0.641147454796 ,-118.1305338,-117.4447871,-117.5632389,2.870007558,5.3315,8.1116,19.6245,55.649,1,0,0,0,0
AuTM-153.xyz.1315752.hpc-mn1.out , -4.94      13.49      0.643880432173 ,-161.6750816,-160.97751,-161.1143924,3.225977905,-0.0059,-4.9723,-0.0091,12.638,1,0,0,0,0
AuTM-154.xyz.1315753.hpc-mn1.out , 14.08      19.48      0.469817927126 ,-103.9237063,-103.4194086,-103.5176175,2.750014536,1.68,-2.4134,-2.4336,9.702,1,0,0,0,0
AuTM-155.xyz.1315754.hpc-mn1.out , 8.81       10.80      0.282307421493 ,-58.76549794,-58.46161614,-58.53487374,2.159622883,3.2907,-1.9175,-0.2037,9.694,1,0,0,0,0
AuTM-156.xyz.1315755.hpc-mn1.out , 12.73      23.13      0.445625322325 ,-87.33498822,-86.85740871,-86.94985661,2.085453687,2.7428,0.6857,-0.0851,7.189,1,0,0,0,0
AuTM-157.xyz.1315756.hpc-mn1.out , -0.99      12.82      0.603371940130 ,-121.4676045,-120.8195605,-120.937772,2.409138812,-1.6133,2.2795,0.9338,7.484,1,0,0,0,0
AuTM-158.xyz.1315757.hpc-mn1.out , 13.04      17.26      0.511486282778 ,-92.4579699,-91.91072213,-92.01152844,1.608773595,1.7659,-0.6658,-1.604,6.295,1,0,0,0,0
AuTM-159.xyz.1315758.hpc-mn1.out , -2.91      7.33       0.368615817701 ,-76.56975023,-76.17323579,-76.25913445,1.819779715,-1.1477,-2.3713,1.5528,7.773,1,0,0,0,0
AuTM-160.xyz.1315759.hpc-mn1.out , 15.13      21.26      0.319923513250 ,-69.18265427,-68.83823876,-68.91485329,2.778716295,14.3966,17.3725,16.1047,70.459,1,0,0,0,0
AuTM-161.xyz.1315760.hpc-mn1.out , 6.97       16.32      0.160906204071 ,-42.85304216,-42.67452668,-42.73898982,2.648072316,12.7762,12.0968,1.2023,44.825,1,0,0,0,0
AuTM-162.xyz.1315761.hpc-mn1.out , -2.22      8.75       0.346904969513 ,-76.97535877,-76.60024619,-76.68707455,2.354329426,0.3178,1.2399,0.1462,3.274,1,0,0,0,0
AuTM-163.xyz.1315762.hpc-mn1.out , -18.09     8.20       0.410509215518 ,-77.80849547,-77.36606862,-77.46052654,2.192998545,-3.5699,0.3308,-0.323,9.149,1,0,0,0,0
AuTM-164.xyz.1315763.hpc-mn1.out , 12.16      17.99      0.236619425275 ,-100.4786247,-100.2128944,-100.3015214,0.845025844,-0.9273,3.4132,2.5877,11.139,1,0,0,0,0
AuTM-165.xyz.1315764.hpc-mn1.out , 9.02       24.85      0.361783543575 ,-74.05682279,-73.66508222,-73.75497691,1.305017162,2.8696,0.6064,2.7987,10.304,1,0,0,0,0
AuTM-166.xyz.1315765.hpc-mn1.out , 10.60      11.50      0.174704160079 ,-33.08785805,-32.89950476,-32.95442274,2.457726402,0.724,3.5729,-3.3221,12.536,1,0,0,0,0
AuTM-167.xyz.1315766.hpc-mn1.out , -15.42     11.31      0.514806331057 ,-89.17083362,-88.62830737,-88.71135485,3.113806417,-1.671,-4.2668,-2.0667,12.777,1,0,0,0,0
AuTM-168.xyz.1315767.hpc-mn1.out , 15.38      27.76      0.147870256660 ,-62.41567053,-62.24328179,-62.32099728,1.919089904,-14.7071,-11.6503,-20.061,69.816,1,0,0,0,0
AuTM-169.xyz.1315768.hpc-mn1.out , -4.28      8.17       0.409424657152 ,-84.77849153,-84.33550749,-84.43354797,2.046202795,-0.0005,-0.0017,-0.0023,0.007,1,0,0,0,0
AuTM-170.xyz.1315769.hpc-mn1.out , 20.56      22.94      0.279861412026 ,-70.10563631,-69.80066088,-69.87882975,2.176455824,1.5894,-2.6009,4.9234,14.718,1,0,0,0,0
AuTM-171.xyz.1315770.hpc-mn1.out , -30.56     11.23      0.575116987874 ,-94.8700032,-94.25650749,-94.36245454,1.825415473,1.84,4.8318,0.1005,13.144,1,0,0,0,0
AuTM-172.xyz.1315771.hpc-mn1.out , 4.22       10.81      0.453913751109 ,-85.74707112,-85.25997036,-85.35655478,2.480109622,10.2518,5.645,9.6227,38.511,1,0,0,0,0
AuTM-173.xyz.1315772.hpc-mn1.out , 7.87       17.13      0.735308689126 ,-105.7861364,-105.0141251,-105.114747,3.165325357,13.4189,20.704,15.9057,74.613,1,0,0,0,0
AuTM-174.xyz.1315773.hpc-mn1.out , -80.56     -75.19     0.188806978570 ,-42.95417436,-42.74890479,-42.81042958,3.391113496,12.1847,3.7835,3.5539,33.664,1,0,0,0,0
AuTM-175.xyz.1315774.hpc-mn1.out , 3.78       9.70       0.819111379838 ,-149.8881699,-149.0108048,-149.157818,3.053580744,7.6535,7.7338,0.1857,27.66,1,0,0,0,0
AuTM-176.xyz.1315775.hpc-mn1.out , 14.16      24.14      0.135481660249 ,-30.14627718,-29.99727908,-30.05271262,2.269258147,-2.0751,-2.12,-1.283,8.215,1,0,0,0,0
AuTM-177.xyz.1315776.hpc-mn1.out , 16.77      40.65      0.217655891559 ,-44.35625022,-44.12094466,-44.18329094,3.477077069,-2.3974,-1.2667,-3.4681,11.189,1,0,0,0,0
AuTM-178.xyz.1315777.hpc-mn1.out , -5.30      6.86       0.330687852663 ,-72.85251915,-72.49444561,-72.57971192,2.099045377,3.3531,0.991,-0.0208,8.887,1,0,0,0,0
AuTM-179.xyz.1315778.hpc-mn1.out , 12.03      14.93      0.924512367515 ,-188.8051761,-187.8156612,-187.9739749,3.694769567,-1.5534,-1.538,-0.4588,5.677,1,0,0,0,0
AuTM-180.xyz.1315779.hpc-mn1.out , 3.92       6.74       0.377935228275 ,-78.16686455,-77.76073326,-77.84716301,1.517038553,-1.5551,3.0564,2.2551,10.432,1,0,0,0,0
AuTM-181.xyz.1315780.hpc-mn1.out , 6.60       13.38      0.489664911028 ,-87.15227285,-86.62759907,-86.72595086,1.928483398,2.4014,1.277,1.9762,8.545,1,0,0,0,0
AuTM-182.xyz.1315781.hpc-mn1.out , 14.87      16.57      0.453183029056 ,-95.13015707,-94.64053135,-94.74300467,1.500568974,1.3394,2.4576,1.874,8.561,1,0,0,0,0
AuTM-183.xyz.1315782.hpc-mn1.out , -2.48      11.56      0.543094194337 ,-103.5782397,-102.9945319,-103.1071651,1.996913528,0.8937,-2.6889,-4.4219,13.349,1,0,0,0,0
AuTM-184.xyz.1315783.hpc-mn1.out , 9.75       19.41      0.670777448276 ,-102.1973964,-101.482308,-101.598828,2.308596737,-2.9939,0.9479,1.1233,8.477,1,0,0,0,0
AuTM-185.xyz.1315784.hpc-mn1.out , 4.46       5.31       0.470401697873 ,-92.25651074,-91.74994275,-91.85492711,2.163791979,0.7697,-0.5603,0.1757,2.461,1,0,0,0,0
AuTM-186.xyz.1315785.hpc-mn1.out , 14.61      18.28      0.586907622845 ,-113.2847854,-112.6523161,-112.769943,2.482206466,7.9798,16.4078,16.5754,62.655,1,0,0,0,0
AuTM-187.xyz.1315786.hpc-mn1.out , 8.84       11.51      0.488000682319 ,-97.76953355,-97.24626635,-97.34671173,1.988633673,1.9089,2.3473,1.4466,8.524,1,0,0,0,0
AuTM-188.xyz.1315787.hpc-mn1.out , 3.43       10.08      0.413533770955 ,-92.16625847,-91.72048142,-91.81408039,1.57504485,-0.2318,2.0698,2.5841,8.436,1,0,0,0,0
AuTM-189.xyz.1315788.hpc-mn1.out , 50.16      53.44      0.142195914985 ,-30.42279589,-30.26959735,-30.31793793,4.257370828,-2.2114,-3.2876,1.3858,10.669,1,0,0,0,0
AuTM-190.xyz.1315789.hpc-mn1.out , 10.76      14.64      0.676001072646 ,-133.3372277,-132.6093349,-132.7435235,2.140837501,0.3933,-1.6185,-1.453,5.618,1,0,0,0,0
AuTM-191.xyz.1315790.hpc-mn1.out , 12.85      22.22      0.321482292131 ,-74.39925959,-74.0508019,-74.13406664,1.469901866,0.2135,0.0391,2.7631,7.045,1,0,0,0,0
AuTM-192.xyz.1315791.hpc-mn1.out , 11.40      16.88      0.434515378357 ,-93.20126426,-92.73056585,-92.83314794,2.12733063,-1.2195,3.2871,3.2018,12.068,1,0,0,0,0
AuTM-193.xyz.1315792.hpc-mn1.out , -2.70      3.99       0.620965180029 ,-177.9203116,-177.2324356,-177.4022324,0.187085502,-21.4307,-10.2126,-6.4233,62.51,1,0,0,0,0
AuTM-194.xyz.1315793.hpc-mn1.out , 5.21       8.27       0.944621985614 ,-148.0648286,-147.059854,-147.2087087,3.826357425,3.4382,0.8735,-0.1434,9.024,1,0,0,0,0
AuTM-195.xyz.1315794.hpc-mn1.out , 25.61      45.67      0.186655345347 ,-44.38706189,-44.18368173,-44.24518831,2.846237545,2.1787,-2.6767,-4.6505,14.72,1,0,0,0,0
AuTM-196.xyz.1315795.hpc-mn1.out , 6.40       7.20       0.326761875694 ,-81.24868005,-80.88940439,-80.98576769,1.637374443,2.3344,-1.2093,1.3196,7.477,1,0,0,0,0
AuTM-197.xyz.1315796.hpc-mn1.out , 8.15       14.16      0.348436350614 ,-118.9713445,-118.5859941,-118.6889565,2.843320506,-3.7788,-2.8172,3.1834,14.457,1,0,0,0,0
AuTM-198.xyz.1315797.hpc-mn1.out , 5.35       6.00       0.387533511842 ,-82.297653,-81.87660939,-81.97675522,2.927353969,0,0,0,0,1,0,0,0,0
AuTM-199.xyz.1315798.hpc-mn1.out , 5.80       13.60      0.733915497385 ,-165.979201,-165.186015,-165.3347232,2.960177303,1.2618,-0.5936,4.8339,12.787,1,0,0,0,0
AuTM-200.xyz.1315799.hpc-mn1.out , -6.14      29.15      0.250062054121 ,-46.06159788,-45.79240694,-45.85873194,3.174652433,8.1509,20.2089,6.0842,57.505,1,0,0,0,0
AuTM-201.xyz.1315800.hpc-mn1.out , 20.01      24.22      0.277874582975 ,-49.13982894,-48.83445474,-48.91746432,2.604598127,0.1009,-3.3518,-0.5331,8.63,1,0,0,0,0
AuTM-202.xyz.1315801.hpc-mn1.out , 30.78      44.87      0.170187985043 ,-51.15001463,-50.96218317,-51.0248951,2.073648963,0.9582,-0.2552,4.0576,10.617,1,0,0,0,0
AuTM-203.xyz.1315802.hpc-mn1.out , 9.88       14.25      0.293741716582 ,-65.53033576,-65.2093207,-65.29597792,1.604822796,-0.0005,-2.9343,0.0002,7.458,1,0,0,0,0
AuTM-204.xyz.1315803.hpc-mn1.out , 33.74      40.47      0.172344628836 ,-33.2334607,-33.04512855,-33.10372875,4.292845755,2.3183,-2.3577,-0.2883,8.436,1,0,0,0,0
AuTM-205.xyz.1315804.hpc-mn1.out , 45.77      68.73      0.184450935699 ,-29.18528405,-28.98376218,-29.04584568,3.353289666,-0.0383,-1.5246,1.6229,5.661,1,0,0,0,0
AuTM-206.xyz.1315805.hpc-mn1.out , 12.65      17.85      0.678599723363 ,-120.0709675,-119.3454365,-119.4689488,2.752730426,-1.0408,-2.7933,0.0719,7.579,1,0,0,0,0
AuTM-207.xyz.1315806.hpc-mn1.out , -0.60      8.28       0.545521223898 ,-102.0208545,-101.4348121,-101.5443766,2.510480976,0.5332,-5.3338,-3.4316,16.177,1,0,0,0,0
AuTM-208.xyz.1315807.hpc-mn1.out , 10.58      11.79      0.821333066280 ,-135.85157,-134.9698886,-135.1191384,1.210766985,0.0082,-1.4112,-0.0066,3.587,1,0,0,0,0
AuTM-209.xyz.1315808.hpc-mn1.out , 4.04       10.26      0.530677207740 ,-98.91822037,-98.35064856,-98.45486347,3.528514809,3.9561,6.3537,2.0387,19.717,1,0,0,0,0
AuTM-210.xyz.1315809.hpc-mn1.out , 13.01      27.20      0.369049338975 ,-67.35916572,-66.96555816,-67.04284191,2.739553823,1.8807,0.063,10.1532,26.246,1,0,0,0,0
AuTM-211.xyz.1315810.hpc-mn1.out , -8.40      1.72       0.355093906052 ,-75.35011624,-74.96703758,-75.05395467,2.47038564,2.2146,4.0447,-3.9299,15.4,1,0,0,0,0
AuTM-212.xyz.1315811.hpc-mn1.out , 1.93       12.73      0.874409869069 ,-128.0676382,-127.1408987,-127.2737225,3.091981349,17.677,7.3558,33.4394,97.941,1,0,0,0,0
AuTM-213.xyz.1315812.hpc-mn1.out , 5.55       7.41       0.464886240384 ,-102.9415441,-102.4408935,-102.5431306,0.628724634,4.7221,-2.7001,3.9703,17.117,1,0,0,0,0
AuTM-214.xyz.1315813.hpc-mn1.out , 19.35      22.21      0.185020967178 ,-49.04519081,-48.84082151,-48.90859108,2.042915893,4.1274,1.2515,-0.458,11.024,1,0,0,0,0
AuTM-215.xyz.1315814.hpc-mn1.out , 8.67       15.82      0.575828711822 ,-84.302969,-83.68989076,-83.79212175,2.683789492,9.4031,1.9709,0.7533,24.494,1,0,0,0,0
AuTM-216.xyz.1315815.hpc-mn1.out , 21.47      33.81      0.170783216866 ,-34.97804288,-34.79120722,-34.85162654,1.784243703,-0.6326,4.0584,0.048,10.441,1,0,0,0,0
AuTM-217.xyz.1315816.hpc-mn1.out , 10.30      26.98      0.325888406795 ,-74.01765622,-73.66466107,-73.74753685,2.89067497,3.1096,-2.6107,3.961,14.418,1,0,0,0,0
AuTM-218.xyz.1315817.hpc-mn1.out , -5.31      13.61      0.645967523489 ,-102.9454176,-102.2580727,-102.3694584,2.652696951,-0.2198,9.4765,11.3611,37.608,1,0,0,0,0
AuTM-219.xyz.1315818.hpc-mn1.out , 21.41      22.03      0.088520442101 ,-31.92065433,-31.81942161,-31.87275471,2.90690967,-3.6442,-2.5976,0.0035,11.375,1,0,0,0,0
AuTM-220.xyz.1315819.hpc-mn1.out , -11.40     15.93      0.260241747724 ,-66.14511404,-65.85993579,-65.9390105,2.407060626,7.6099,26.0006,7.9818,71.786,1,0,0,0,0
AuTM-221.xyz.1315820.hpc-mn1.out , 7.63       8.34       0.778461921129 ,-122.7179161,-121.8863008,-122.0223674,1.642883337,14.7481,4.7763,26.3173,77.634,1,0,0,0,0
AuTM-222.xyz.1315821.hpc-mn1.out , 7.65       9.92       0.907530094038 ,-148.952939,-147.9966408,-148.1214474,1.066646874,18.8716,7.5808,9.7753,57.353,1,0,0,0,0
AuTM-223.xyz.1315822.hpc-mn1.out , -6.86      10.53      0.280005938909 ,-68.51572959,-68.21061018,-68.29103724,2.283183179,3.085,0.1643,-1.781,9.064,1,0,0,0,0
AuTM-224.xyz.1315823.hpc-mn1.out , -3.14      8.22       0.307431766776 ,-90.36462956,-90.02315702,-90.12318156,2.119241004,-1.7447,-1.9728,3.1223,10.382,1,0,0,0,0
AuTM-225.xyz.1315824.hpc-mn1.out , -8.91      16.26      0.605622355168 ,-102.6104881,-101.9668489,-102.07278,3.099861395,-0.2194,3.3209,-2.0007,9.87,1,0,0,0,0
AuTM-226.xyz.1315825.hpc-mn1.out , -29.97     18.03      0.351428022511 ,-77.22247159,-76.84063476,-76.930142,1.32197965,-5.981,-0.6049,5.2963,20.364,1,0,0,0,0
AuTM-227.xyz.1315826.hpc-mn1.out , -2.89      2.51       0.323362899808 ,-58.99201565,-58.64399383,-58.72527646,2.221051709,-0.561,-2.1905,-3.4848,10.559,1,0,0,0,0
AuTM-228.xyz.1315827.hpc-mn1.out , -15.64     18.48      0.247393905589 ,-53.4770334,-53.20918951,-53.27913401,1.164141693,-2.531,0.3766,2.8045,9.65,1,0,0,0,0
AuTM-229.xyz.1315828.hpc-mn1.out , 23.36      40.52      0.365339322268 ,-70.22176388,-69.83063529,-69.90990892,2.091275026,-1.0895,-0.6835,-0.9181,4.017,1,0,0,0,0
AuTM-230.xyz.1315829.hpc-mn1.out , 3.04       10.62      0.368272499866 ,-83.32068309,-82.92194504,-83.01343958,2.127892972,-1.9897,-0.4279,-1.6152,6.604,1,0,0,0,0
AuTM-231.xyz.1315830.hpc-mn1.out , 13.66      14.96      0.533188273895 ,-114.5430546,-113.9718295,-114.0756465,1.477604921,2.65,0.6581,-0.4454,7.032,1,0,0,0,0
AuTM-232.xyz.1315831.hpc-mn1.out , -18.58     -18.30     0.356241885486 ,-64.00799203,-63.62270532,-63.71245298,2.573452628,13.4083,3.2506,11.1102,45.024,1,0,0,0,0
AuTM-233.xyz.1315832.hpc-mn1.out , 23.09      30.43      0.433678935839 ,-67.80600618,-67.34804448,-67.42399385,2.844680108,-0.7559,-1.8391,3.4194,10.054,1,0,0,0,0
AuTM-234.xyz.1315833.hpc-mn1.out , 5.23       7.37       0.914634622088 ,-162.6671663,-161.6919228,-161.8466588,2.631250556,19.2685,17.3466,10.6586,71.25,1,0,0,0,0
AuTM-235.xyz.1315834.hpc-mn1.out , 18.36      36.29      0.147763585426 ,-51.77569169,-51.60744145,-51.67757305,2.7495282,0.0719,3.4983,2.7739,11.349,1,0,0,0,0
AuTM-236.xyz.1315835.hpc-mn1.out , 26.87      30.01      0.206154341660 ,-61.69654377,-61.4679368,-61.54137414,1.355589793,-0.5754,-5.4,-4.319,17.636,1,0,0,0,0
AuTM-237.xyz.1315836.hpc-mn1.out , -43.50     1.17       0.190477615030 ,-73.63453515,-73.42113937,-73.49666838,2.476009625,0.5424,-3.7477,4.5355,15.018,1,0,0,0,0
AuTM-238.xyz.1315837.hpc-mn1.out , 7.77       8.94       0.421797631604 ,-96.10803239,-95.65137803,-95.75149362,2.371233342,3.446,-4.3199,-0.7255,14.166,1,0,0,0,0
AuTM-239.xyz.1315838.hpc-mn1.out , 11.69      14.72      0.708056656132 ,-112.2342744,-111.4794245,-111.6028552,3.016953629,5.251,5.0381,14.382,40.968,1,0,0,0,0
AuTM-240.xyz.1315839.hpc-mn1.out , 28.43      30.98      0.231968934975 ,-47.5225081,-47.27241185,-47.33664707,2.485523337,-1.1198,-4.3522,0.727,11.571,1,0,0,0,0
AuTM-241.xyz.1315840.hpc-mn1.out , -0.51      9.75       0.737943370497 ,-123.3866223,-122.6010911,-122.7256046,2.107340199,1.2911,3.0612,2.9322,11.263,1,0,0,0,0
AuTM-242.xyz.1315841.hpc-mn1.out , 24.94      33.95      0.213563019581 ,-61.6775448,-61.44290939,-61.5131176,1.528923951,0.3623,1.7239,2.2099,7.183,1,0,0,0,0
AuTM-243.xyz.1315842.hpc-mn1.out , 9.82       19.90      0.302185599105 ,-84.71516374,-84.38208675,-84.47252067,1.27404747,-11.1847,-5.423,-0.0001,31.594,1,0,0,0,0
AuTM-244.xyz.1315843.hpc-mn1.out , 6.44       15.28      0.398929117226 ,-77.57829993,-77.14934229,-77.23888176,2.657499069,2.8637,0.6458,-0.3781,7.523,1,0,0,0,0
AuTM-245.xyz.1315844.hpc-mn1.out , 9.75       12.93      0.399938981254 ,-81.44146353,-81.01018979,-81.10274578,2.104994223,-0.0383,3.2205,2.3456,10.127,1,0,0,0,0
AuTM-246.xyz.1315845.hpc-mn1.out , -2.50      4.98       0.908186228209 ,-130.929115,-129.9737815,-130.0972678,2.40514613,-1.0273,0.5324,3.5288,9.439,1,0,0,0,0
AuTM-247.xyz.1315846.hpc-mn1.out , 6.87       16.85      0.501982589666 ,-102.6819429,-102.1399272,-102.2491602,3.377776195,1.5696,2.4046,2.0174,8.92,1,0,0,0,0
AuTM-248.xyz.1315847.hpc-mn1.out , 12.80      19.99      1.010785525423 ,-142.3634009,-141.2935179,-141.4426687,2.809776821,4.3279,0.9001,0.1115,11.239,1,0,0,0,0
AuTM-249.xyz.1315848.hpc-mn1.out , 12.17      13.75      0.791093523316 ,-155.0334276,-154.1881628,-154.3251193,3.651519763,-3.1959,0.0311,-0.6655,8.298,1,0,0,0,0
AuTM-250.xyz.1315849.hpc-mn1.out , 12.68      22.48      0.193025575093 ,-45.47560858,-45.26142267,-45.33386714,3.282365928,4.4035,-3.0268,1.1929,13.916,1,0,0,0,0
AuTM-251.xyz.1315850.hpc-mn1.out , -108.08    -107.03    0.225912202377 ,-37.61924862,-37.37658683,-37.43678729,2.980247517,18.4839,3.1869,9.4487,53.382,1,0,0,0,0
AuTM-252.xyz.1315851.hpc-mn1.out , 8.86       14.36      0.679484365616 ,-136.014874,-135.2853865,-135.4142584,2.672453866,1.6109,-3.7988,-3.6707,14.037,1,0,0,0,0
AuTM-253.xyz.1315852.hpc-mn1.out , 4.83       24.84      0.302852223825 ,-67.01223226,-66.68398343,-66.76408643,1.534704009,-2.2825,4.0259,1.0735,12.075,1,0,0,0,0
AuTM-254.xyz.1315853.hpc-mn1.out , 11.56      16.88      0.520552084982 ,-108.3391332,-107.7772212,-107.8892469,1.638983688,-2.0181,2.5671,-0.0004,8.3,1,0,0,0,0
AuTM-255.xyz.1315854.hpc-mn1.out , 5.95       8.60       0.665535994802 ,-105.511199,-104.8059262,-104.915691,3.275132517,2.0942,-4.4211,-0.4405,12.485,1,0,0,0,0
AuTM-256.xyz.1315855.hpc-mn1.out , 11.31      19.00      0.428944924413 ,-102.3493468,-101.8840655,-101.9859623,2.022213925,1.3547,-0.1064,-2.4927,7.216,1,0,0,0,0
AuTM-257.xyz.1315856.hpc-mn1.out , 11.85      18.57      0.932430664312 ,-129.6946487,-128.7074505,-128.8465556,3.605170322,-2.2765,-5.4807,43.1076,110.602,1,0,0,0,0
AuTM-258.xyz.1315857.hpc-mn1.out , 1.73       5.71       0.250317003887 ,-62.42982136,-62.15555115,-62.23490589,1.635173756,3.9529,-0.024,5.308,16.822,1,0,0,0,0
AuTM-259.xyz.1315858.hpc-mn1.out , -4.90      10.08      0.383132965068 ,-72.4994307,-72.08519197,-72.17568253,0.12803108,-11.873,-17.4143,-43.1677,122.101,1,0,0,0,0
AuTM-260.xyz.1315859.hpc-mn1.out , 10.92      15.34      0.238557729590 ,-59.67559375,-59.41425797,-59.48926566,2.940554824,-3.2122,0.9026,2.767,11.018,1,0,0,0,0
AuTM-261.xyz.1315860.hpc-mn1.out , 14.35      17.90      0.552191706961 ,-109.038025,-108.4481866,-108.5516454,2.443122349,-4.0007,0.5853,-0.6623,10.414,1,0,0,0,0
AuTM-262.xyz.1315861.hpc-mn1.out , -0.84      7.33       0.652118389474 ,-96.91433143,-96.22657885,-96.32734863,2.966539635,-3.0307,-0.1102,2.1405,9.435,1,0,0,0,0
AuTM-263.xyz.1315862.hpc-mn1.out , 46.26      50.52      0.156457209786 ,-43.86948777,-43.69788399,-43.75458022,2.116205479,5.8375,15.6527,6.1275,45.228,1,0,0,0,0
AuTM-264.xyz.1315863.hpc-mn1.out , 13.89      25.78      0.306836138108 ,-76.15246298,-75.81807333,-75.90257135,2.115297528,-2.8132,-0.9248,3.9383,12.524,1,0,0,0,0
AuTM-265.xyz.1315864.hpc-mn1.out , 14.43      21.96      0.435160767002 ,-74.10365787,-73.639314,-73.7253192,2.511655915,3.9884,0.3478,-2.4421,11.92,1,0,0,0,0
AuTM-266.xyz.1315865.hpc-mn1.out , 12.41      14.70      0.481694319475 ,-91.75714946,-91.2395921,-91.33939767,1.952119548,-3.8379,-1.9262,0.3121,10.943,1,0,0,0,0
AuTM-267.xyz.1315866.hpc-mn1.out , 26.31      27.98      0.231214197281 ,-51.34712776,-51.09526004,-51.1640789,3.415113611,11.9993,13.855,5.3,48.496,1,0,0,0,0
AuTM-268.xyz.1315867.hpc-mn1.out , -10.18     9.02       0.602696935924 ,-100.7226889,-100.0787677,-100.1907177,1.943742673,2.5094,2.3227,2.276,10.44,1,0,0,0,0
AuTM-269.xyz.1315868.hpc-mn1.out , -10.89     5.76       1.156132068935 ,-163.2575074,-162.0493364,-162.1790375,4.189391109,5.9315,9.8928,-0.0011,29.318,1,0,0,0,0
AuTM-270.xyz.1315869.hpc-mn1.out , 9.02       26.19      0.249610947272 ,-61.25987252,-60.98614651,-61.06418419,1.300222072,-3.5476,-0.3167,1.7985,10.142,1,0,0,0,0
AuTM-271.xyz.1315870.hpc-mn1.out , 18.55      34.54      0.595155014625 ,-92.24730922,-91.6184862,-91.7132152,2.828419046,1.4881,-2.3137,2.6561,9.72,1,0,0,0,0
AuTM-272.xyz.1315871.hpc-mn1.out , 22.83      39.33      0.109418162566 ,-49.45457406,-49.32620315,-49.39368787,2.017140879,-0.9966,-3.7422,-17.6379,45.899,1,0,0,0,0
AuTM-273.xyz.1315872.hpc-mn1.out , -2.64      10.29      0.562372074507 ,-82.60583492,-82.01198455,-82.10510586,3.087027148,-2.6097,3.7116,0.9156,11.765,1,0,0,0,0
AuTM-274.xyz.1315873.hpc-mn1.out , 21.23      37.74      0.311125376641 ,-58.7322412,-58.39706036,-58.47385659,2.391572176,-0.2385,3.7087,2.3626,11.193,1,0,0,0,0
AuTM-275.xyz.1315874.hpc-mn1.out , -16.82     -15.46     0.929358456996 ,-185.8592244,-184.8593661,-185.0313763,1.437694726,34.1724,25.0506,26.6881,127.279,1,0,0,0,0
